habitat_type;sampling_regime;plot_id_year;exploratory;plot_id;collection_year;biomass;abundance_unidentified_identified;abundance_identified;species;abundance_carnivore;species_carnivore;biomass_carnivore;abundance_herbivore;species_herbivore;biomass_herbivore;abundance_detritomycetophage;species_detritomycetophage;biomass_detritomycetophage;abundance_omnivore;species_omnivore;biomass_omnivore;abundance_weak_disperser;species_weak_disperser;biomass_weak_disperser;abundance_strong_disperser;species_strong_disperser;biomass_strong_disperser;landuse_intensity;mean_winter_temperature;precipitation_sum_growing_preriod;grassland_cover_250;grassland_cover_500;grassland_cover_1000;grassland_cover_1500;arable_cover_1000;arable_cover_1500;arable_cover_250;arable_cover_500
forest;annual;HEW09_2009;HAI;HEW9;2009;252568692151524;NA;127;61;20;17;492.883586586035;30;11;384361040950776;42;17;1021.14686356063;35;16;627.295430417801;4;3;137.829105457826;123;58;238785781605742;1257381741;-371728916666667;71239;0;0;32;188;0;138;0;0
forest;annual;HEW09_2010;HAI;HEW9;2010;377679867603613;NA;179;66;43;25;792.906668486585;40;11;131387953919823;51;17;519.340669327201;45;13;1150.67179902411;7;6;202.790818170201;172;60;357400785786593;1257381741;-80088541666667;48395;0;0;32;188;0;138;0;0
forest;annual;HEW09_2011;HAI;HEW9;2011;137939696846955;NA;500;95;47;30;1417.39407151613;147;17;430693040428035;94;26;2081.68102801595;212;22;5987.96418088305;31;8;731.088134136171;468;86;130628815505593;1257381741;-83467316666667;31832;0;0;32;188;0;138;0;0
forest;annual;HEW09_2012;HAI;HEW9;2012;472199977462722;NA;192;68;29;23;926.88113671959;46;10;174541328935057;69;19;620.173410549269;48;16;1429.5319380078;27;5;236.077694499534;165;63;448592208012769;1257381741;408122809917355;45652;0;0;32;188;0;138;0;0
forest;annual;HEW09_2013;HAI;HEW9;2013;642132536122659;NA;184;63;23;21;393.962394992833;82;10;266017600921229;38;20;1047.53538714959;41;12;2319.65156987187;9;4;165.192294618526;175;59;625613306660806;1257381741;-8445175;59125;0;0;32;188;0;138;0;0
forest;annual;HEW09_2014;HAI;HEW9;2014;241038562008957;NA;146;30;9;7;356.401152486309;69;10;127272699182126;29;7;401.408887046915;39;6;379.848588735091;8;3;362.488194647348;138;27;204789742544223;1257381741;215106975;50225;0;0;32;188;0;138;0;0
forest;annual;HEW09_2015;HAI;HEW9;2015;802664664957887;NA;645;58;24;15;970.876564976924;89;10;320928396629236;469;19;1312.76424310456;63;14;2533.72187520502;452;4;1034.68599622797;192;53;69919606533509;1257381741;141373616666667;34736;0;0;32;188;0;138;0;0
forest;annual;HEW09_2016;HAI;HEW9;2016;426777831224808;NA;126;50;31;18;1293.11248131482;40;12;188694922072259;33;10;629.007591588542;22;10;458.70901862213;11;4;908.252687882705;115;46;335952562436538;1257381741;320796157024793;37694;0;0;32;188;0;138;0;0
forest;annual;HEW10_2008;HAI;HEW10;2008;556905356598207;NA;368;75;41;26;348.819396706985;43;13;303940725081115;243;20;628.785546520487;41;16;1552.04137194345;169;4;232.632565103816;199;71;533642100087825;64128235;255616710743802;50858;0;0;123;3;0;0;0;0
forest;annual;HEW10_2009;HAI;HEW10;2009;327600437469863;NA;161;80;37;29;625.226138383865;31;15;808331007054729;48;15;601.340766545947;45;21;1241.10646271409;6;4;75.4942342017673;154;75;320051014049686;64128235;-617955;73671;0;0;123;3;0;0;0;0
forest;annual;HEW10_2010;HAI;HEW10;2010;66519646413772;NA;207;61;31;21;546.65028545402;47;12;389033285853054;63;16;511.938015612601;66;12;1703.04348178004;13;6;299.457597307862;194;55;635250704406934;64128235;-431031416666667;45661;0;0;123;3;0;0;0;0
forest;annual;HEW10_2011;HAI;HEW10;2011;220707783904036;NA;372;93;43;26;773.364593521188;138;21;132691551975501;108;28;3159.88232133972;83;18;4868.3762779926;6;3;134.84772589919;364;88;219359306645044;64128235;-579299;32083;0;0;123;3;0;0;0;0
forest;annual;HEW10_2012;HAI;HEW10;2012;110222327946849;NA;287;89;59;20;1388.00577106349;61;21;385648653933032;100;23;3283.25271376113;67;25;2494.48777052999;7;4;128.183810755596;280;85;108940489839293;64128235;763594876033058;4393;0;0;123;3;0;0;0;0
forest;annual;HEW10_2013;HAI;HEW10;2013;481951797921933;NA;241;78;37;24;417.786627346725;62;14;163477330911698;66;23;746.534389654852;76;17;2020.42365310078;3;2;21.590910114749;237;75;478640058072903;64128235;713100916666667;59367999;0;0;123;3;0;0;0;0
forest;annual;HEW10_2014;HAI;HEW10;2014;846112591818528;NA;461;63;28;17;584.402103897987;175;16;449939389377936;174;14;1497.22648008147;84;16;1880.10344042646;19;5;309.439433610283;441;57;814866337914998;64128235;292527116666667;53534;0;0;123;3;0;0;0;0
forest;annual;HEW10_2015;HAI;HEW10;2015;902190077996512;NA;308;82;39;25;1275.95207302632;111;16;340350287473148;86;21;1853.78105986437;72;20;2488.66477234296;14;7;698.672195975548;294;75;832322858398957;64128235;220309366666667;33769;0;0;123;3;0;0;0;0
forest;annual;HEW10_2016;HAI;HEW10;2016;751115247106019;NA;381;68;46;24;1226.02846025777;103;18;378525820871887;99;13;1232.70122747091;133;13;1267.16457461263;6;3;445.590899059052;375;65;706556157200113;64128235;397107446280992;36154;0;0;123;3;0;0;0;0
forest;annual;HEW11_2008;HAI;HEW11;2008;400516455347798;NA;156;59;22;17;157.301571428881;31;12;241554670483099;68;16;304.321726998213;35;14;1127.9945502199;4;2;20.8068459852679;152;57;398435770749272;517732589;220664950413223;5346;62;98;381;405;0;52;0;0
forest;annual;HEW11_2009;HAI;HEW11;2009;791207111973359;NA;187;94;59;35;1634.75444278529;43;18;309057449571834;27;16;238.433735158663;58;25;2948.3084460713;12;5;661.915988732954;172;86;724713202557562;517732589;-448073083333333;73515;62;98;381;405;0;52;0;0
forest;annual;HEW11_2010;HAI;HEW11;2010;603921342137483;NA;183;77;41;29;843.263178501861;38;11;218769391311807;39;19;902.565451354206;65;18;2105.69087840069;8;6;230.535095977572;174;70;580867832539726;517732589;-77826375;48482;62;98;381;405;0;52;0;0
forest;annual;HEW11_2011;HAI;HEW11;2011;943948964979892;NA;416;83;33;25;850.632744564496;48;15;127302267994582;45;20;2106.83727369833;290;23;5208.99695159027;10;5;201.757561452164;403;75;918779114930119;517732589;-933361;30876;62;98;381;405;0;52;0;0
forest;annual;HEW11_2012;HAI;HEW11;2012;355658594566463;NA;331;86;78;28;11714.1332667052;76;16;285803570874486;44;22;559.667509404965;133;20;20434.0229717913;39;13;7211.75754768789;254;68;280652328724193;517732589;329872727272727;45976;62;98;381;405;0;52;0;0
forest;annual;HEW11_2013;HAI;HEW11;2013;708033199845379;NA;355;77;38;25;999.598477635428;71;14;238176582663106;68;21;1187.54024774271;178;17;2511.42744644458;9;6;187.394114107064;345;70;689293788434672;517732589;-44451333333333;60683;62;98;381;405;0;52;0;0
forest;annual;HEW11_2014;HAI;HEW11;2014;80962633383884;NA;277;44;27;12;1720.96744082664;111;11;241714216619069;52;10;931.780283141702;87;11;3026.37344822936;29;4;1354.46254805244;248;40;674180079033595;517732589;221394091666667;53889;62;98;381;405;0;52;0;0
forest;annual;HEW11_2015;HAI;HEW11;2015;117977724915218;NA;327;75;37;20;1743.5743984963;123;16;660163339133536;128;23;2713.79956811146;39;16;738.765133578719;111;5;1232.72626409582;216;70;10565046227426;517732589;153498225;38544;62;98;381;405;0;52;0;0
forest;annual;HEW11_2016;HAI;HEW11;2016;906474185263348;NA;187;58;44;19;2220.0462369459;65;14;429164232241936;32;11;1379.82880674189;46;14;1173.22448652633;22;2;1652.09117678559;164;55;741265067584789;517732589;329943181818182;3696;62;98;381;405;0;52;0;0
forest;annual;HEW12_2008;HAI;HEW12;2008;693395235588117;NA;215;64;36;21;495.631831481714;30;8;349948923507415;113;18;846.231558879885;36;17;2092.59973044541;56;3;148.888276082276;158;60;678204097437387;0;239631504132231;49864;0;0;247;978;0;0;0;0
forest;annual;HEW12_2009;HAI;HEW12;2009;480676418211274;NA;179;68;27;21;310.70451491629;33;11;956304298474372;54;17;1301.88403412427;65;19;2237.87133459781;8;5;175.932073356373;171;63;463083210875637;0;-60242666666667;74318;0;0;247;978;0;0;0;0
forest;annual;HEW12_2010;HAI;HEW12;2010;407686775374928;NA;293;49;31;22;265.155190194017;23;7;105179648210996;40;9;155.133006819627;199;11;2604.78307462567;3;3;112.094027902015;289;45;396477372584726;0;-47025675;43974;0;0;247;978;0;0;0;0
forest;annual;HEW12_2011;HAI;HEW12;2011;787266544103263;NA;239;64;24;11;597.755087525023;38;14;14623963596343;86;24;4469.04180068773;91;15;1343.47219318558;4;2;17.0054632763071;234;61;785565997775633;0;-52454191666667;32057;0;0;247;978;0;0;0;0
forest;annual;HEW12_2012;HAI;HEW12;2012;901124767736489;NA;314;82;45;26;1388.70325345831;72;20;314095427185317;52;17;1550.08200757844;145;19;2931.50814447497;17;6;466.282129471892;296;75;8544965547893;0;765751157024793;4294;0;0;247;978;0;0;0;0
forest;annual;HEW12_2013;HAI;HEW12;2013;698914640809237;NA;175;56;19;14;389.029050187142;67;14;301297532029228;33;18;1853.19158526324;56;10;1733.95045234971;3;2;132.638314717863;172;54;685650809337451;0;385618;60135;0;0;247;978;0;0;0;0
forest;annual;HEW12_2014;HAI;HEW12;2014;82567350393959;NA;278;59;34;17;2001.01465998674;58;10;174092401261193;121;20;1875.96189070824;65;12;2638.83447608899;36;4;1916.70444779706;241;54;634003059159884;0;26031425;54317;0;0;247;978;0;0;0;0
forest;annual;HEW12_2015;HAI;HEW12;2015;105013759645107;NA;267;75;28;18;571.047290706878;114;16;542456613980259;75;25;2844.06196759037;50;16;1661.7005664109;15;4;254.387695386074;252;71;102469882691247;0;186493383333333;34163;0;0;247;978;0;0;0;0
forest;annual;HEW12_2016;HAI;HEW12;2016;576636816046567;NA;148;47;27;14;1095.26842034059;48;12;143765268866211;57;12;2388.50206860539;16;9;844.944982857573;14;2;801.896933374982;133;44;496447122709069;0;360704181818182;35215;0;0;247;978;0;0;0;0
forest;annual;SEW01_2008;SCH;SEW1;2008;24962914764527;NA;432;124;99;42;2526.64465923365;26;12;220315288588112;146;36;6763.35760411084;161;34;13469.7596153013;9;8;151.482369991669;415;114;248114323945353;1900301091;275547909090909;56589;0;0;0;285;22;2283;1125;2614
forest;annual;SEW01_2009;SCH;SEW1;2009;947405464483601;NA;206;107;42;32;1069.40479349584;26;16;185284372527413;81;38;2049.42596023471;57;21;4502.38016583133;10;5;71.526908556092;191;98;939470451042465;1900301091;580316;63014;0;0;0;285;22;2283;1125;2614
forest;annual;SEW01_2010;SCH;SEW1;2010;151751874977668;NA;315;85;37;13;2016.3411792013;26;16;201803361679684;150;37;5514.85577104496;102;19;5625.95693072374;30;3;34.9712699032657;282;79;150616640412477;1900301091;-64374641666667;53539;0;0;0;285;22;2283;1125;2614
forest;annual;SEW01_2011;SCH;SEW1;2011;149496126400592;NA;1256;113;152;21;1868.29828562254;43;21;161411272000002;735;41;5209.68829998255;326;30;6257.51333445412;108;7;111.376713508768;1144;102;147420301750266;1900301091;-77587175;5402;0;0;0;285;22;2283;1125;2614
forest;annual;SEW01_2012;SCH;SEW1;2012;202583198174229;NA;485;119;82;37;3721.20822104193;36;15;163030604126307;267;38;5152.6016429512;100;29;9754.20391216673;14;7;334.025469809027;471;112;199242943476139;1900301091;129160462809917;41595;0;0;0;285;22;2283;1125;2614
forest;annual;SEW01_2013;SCH;SEW1;2013;115591248180898;NA;176;76;27;22;767.718314639506;36;17;199323474238797;44;19;3486.37637643757;64;17;5311.79538462476;2;2;12.1401772461351;168;72;115469846408437;1900301091;42619425;40254;0;0;0;285;22;2283;1125;2614
forest;annual;SEW01_2014;SCH;SEW1;2014;821178283042124;NA;178;69;33;16;491.629758060352;54;17;165869846548692;38;18;393.150028432848;53;18;5668.30457844112;1;1;12.2968406141542;176;67;819948598980709;1900301091;256907616666667;39606;0;0;0;285;22;2283;1125;2614
forest;annual;SEW01_2015;SCH;SEW1;2015;134163742343845;NA;528;106;41;20;629.34482356338;47;27;391134537681309;349;35;3069.88653322163;91;24;5805.79750078642;182;7;216.722798697084;340;94;131901742297801;1900301091;258739916666667;35381;0;0;0;285;22;2283;1125;2614
forest;annual;SEW01_2016;SCH;SEW1;2016;102727475771206;NA;225;76;19;15;857.660031897181;23;14;210976625889396;103;26;1988.71389704114;79;20;5300.91400442654;13;5;291.808283172494;210;69;997951659240448;1900301091;326252743801653;29202;0;0;0;285;22;2283;1125;2614
forest;annual;SEW02_2008;SCH;SEW2;2008;28097155493731;NA;438;120;94;40;2944.28017899624;32;12;473638779560819;97;33;2802.37930449946;215;35;17614.1082146271;9;5;38.5168647761961;426;112;279872764442502;1405231345;338585758333333;54823;0;87;687;409;1975;1357;536;181
forest;annual;SEW02_2009;SCH;SEW2;2009;443570491612824;NA;112;57;16;13;203.470583291213;16;10;371079073632295;44;22;1282.1218925149;36;12;2579.03336668984;4;4;51.2626261658998;105;52;438444228996234;1405231345;5588785;64095;0;87;687;409;1975;1357;536;181
forest;annual;SEW02_2010;SCH;SEW2;2010;154815121922735;NA;221;85;16;12;593.933401367027;20;12;598357395661828;110;42;6301.55749252018;75;19;7987.6639027245;5;3;73.1653355493086;215;81;15400523630869;1405231345;-76005225;59438;0;87;687;409;1975;1357;536;181
forest;annual;SEW02_2011;SCH;SEW2;2011;835518143259924;NA;363;82;69;18;793.98010938819;32;14;143926324551284;173;21;2874.41435807653;89;29;3247.52371962167;18;4;72.7329988650674;344;77;82667550488724;1405231345;-82961808333333;47553;0;87;687;409;1975;1357;536;181
forest;annual;SEW02_2012;SCH;SEW2;2012;129817459252024;NA;274;92;47;23;729.876780413346;52;11;93347796299125;103;28;6379.25624349217;72;30;4939.13493830565;12;5;174.768333260801;260;86;126873061992834;1405231345;131091933884298;34668;0;87;687;409;1975;1357;536;181
forest;annual;SEW02_2013;SCH;SEW2;2013;120965593002629;NA;208;85;21;21;310.337448199527;39;19;139610966836444;73;28;2242.09192233035;75;17;8148.02026136861;6;4;41.0621723392738;198;79;120498721647601;1405231345;403853916666667;35161;0;87;687;409;1975;1357;536;181
forest;annual;SEW02_2014;SCH;SEW2;2014;101754851821624;NA;160;67;21;15;428.841756509764;31;14;985841173439155;45;18;1760.52539669094;63;20;7000.27685552258;10;6;38.497771729389;149;60;101351124227119;1405231345;248912858333333;35604;0;87;687;409;1975;1357;536;181
forest;annual;SEW02_2015;SCH;SEW2;2015;196374129891385;NA;306;92;28;22;1113.94865737572;38;16;389071505095179;125;33;3343.70756921761;115;21;11289.0417115934;30;5;53.1925351559127;271;85;193485791182581;1405231345;2500587;34786;0;87;687;409;1975;1357;536;181
forest;annual;SEW02_2016;SCH;SEW2;2016;763672752390209;NA;144;64;20;16;272.127297551362;19;12;873972220715168;69;24;1193.38105866172;36;12;5297.24694697384;1;1;18.0816099500086;142;62;761864591395208;1405231345;325400132231405;32004;0;87;687;409;1975;1357;536;181
forest;annual;SEW03_2008;SCH;SEW3;2008;406003339607811;NA;857;125;81;36;2010.34758533103;107;16;859692618591914;321;43;5261.55802251802;348;30;24731.5021670129;11;8;392.666223091287;846;117;402076677376898;1898144635;319646191666667;57443;0;0;0;202;509;233;0;187
forest;annual;SEW03_2009;SCH;SEW3;2009;230216115354297;NA;517;114;67;27;1240.54819061385;139;24;310043185275006;108;34;3531.22805513128;203;29;15149.4034369345;2;2;86.9937389826738;512;111;22934617796447;1898144635;-86134741666667;49457;0;0;0;202;509;233;0;187
forest;annual;SEW03_2010;SCH;SEW3;2010;212472425478279;NA;354;90;32;19;911.515537692529;34;20;158488059780461;118;29;7371.23638995602;170;22;11379.6100223748;12;7;95.3636279801922;342;83;211518789198478;1898144635;-631854;38758;0;0;0;202;509;233;0;187
forest;annual;SEW03_2011;SCH;SEW3;2011;128664674924015;NA;479;103;56;31;1952.26327018999;49;18;20996937671005;210;33;4074.48906149229;164;21;4740.02139361867;15;5;26.1093543118615;463;97;128349336654037;1898144635;-81586125;45402;0;0;0;202;509;233;0;187
forest;annual;SEW03_2012;SCH;SEW3;2012;557648844615152;NA;176;75;44;27;1207.72136060953;35;11;954928596127353;57;23;1108.56673228539;40;14;2305.27175712925;7;5;93.3030354459573;169;70;548318541070557;1898144635;125427661157025;27147;0;0;0;202;509;233;0;187
forest;annual;SEW03_2013;SCH;SEW3;2013;197133574558158;NA;410;86;31;20;1020.19947184739;72;13;217755430632141;140;35;6638.36922766628;164;17;9877.23444998076;2;1;10.3815814799259;402;81;197011008866147;1898144635;419704666666667;26354;0;0;0;202;509;233;0;187
forest;annual;SEW03_2014;SCH;SEW3;2014;94396511083923;NA;125;43;11;9;488.966169650889;45;13;443893705837609;28;14;795.230734468879;41;7;3716.51714589644;0;0;0;125;43;94396511083923;1898144635;239728808333333;36778;0;0;0;202;509;233;0;187
forest;annual;SEW03_2015;SCH;SEW3;2015;778905517326842;NA;219;60;12;9;559.036821018145;51;18;178915729021866;99;21;1387.06090443467;57;12;4053.80015759695;57;4;46.6446551279267;160;54;774053553041932;1898144635;247149991666667;38555;0;0;0;202;509;233;0;187
forest;annual;SEW03_2016;SCH;SEW3;2016;762404909157984;NA;170;54;7;7;50.3284569187497;29;11;14459019561354;61;24;1019.68555621353;73;12;5108.13312231216;4;1;2.94588157510201;163;50;760815402008556;1898144635;347632611570248;30686;0;0;0;202;509;233;0;187
forest;annual;SEW04_2008;SCH;SEW4;2008;23460742879231;NA;381;106;81;34;3143.95745912804;65;15;698632329368009;137;32;4782.73728267659;98;25;8547.72484374629;6;6;95.8590283481724;370;98;233648838508828;1596119633;272088495867769;57887;0;0;661;873;784;1419;0;0
forest;annual;SEW04_2009;SCH;SEW4;2009;107172966545966;NA;279;88;53;25;2128.21135947796;16;12;656883268518613;99;31;3220.71741213126;111;20;4711.48461446875;24;5;163.385642132153;252;82;105539110124644;1596119633;494631833333333;62382;0;0;661;873;784;1419;0;0
forest;annual;SEW04_2010;SCH;SEW4;2010;130712314975177;NA;316;84;48;20;2695.31067885335;48;12;15941932037436;85;30;5083.51821981326;135;22;3698.20939510745;16;6;56.6058040688707;295;77;130146256934488;1596119633;-75906925;53999;0;0;661;873;784;1419;0;0
forest;annual;SEW04_2011;SCH;SEW4;2011;141067707427305;NA;743;86;51;19;1894.6457086182;22;12;797055604760328;137;30;4013.40464669637;533;25;7401.66478265558;8;1;11.3816123489726;732;84;140953891303815;1596119633;-94682283333333;53011;0;0;661;873;784;1419;0;0
forest;annual;SEW04_2012;SCH;SEW4;2012;706088122176819;NA;252;93;60;26;1772.6327887058;50;20;160929821884861;57;26;2194.67809820519;85;21;1484.27211600859;5;4;106.125155347937;244;86;694663228713524;1596119633;115416008264463;36958;0;0;661;873;784;1419;0;0
forest;annual;SEW04_2013;SCH;SEW4;2013;194756984086542;NA;421;118;65;29;2389.22581889728;50;13;201888106246404;205;46;7189.6063094354;99;29;7877.98521785751;14;5;29.9507147066989;404;111;194457476939475;1596119633;294156416666667;39945;0;0;661;873;784;1419;0;0
forest;annual;SEW04_2014;SCH;SEW4;2014;7484290616378;NA;109;55;8;7;144.02615215442;18;10;410294205755855;38;23;2246.94483091133;45;15;4683.0254275564;7;2;15.9453107382052;101;52;74683453056398;1596119633;2402764;37094;0;0;661;873;784;1419;0;0
forest;annual;SEW04_2015;SCH;SEW4;2015;123057400755968;NA;472;104;39;23;796.462990620776;29;13;124484536893473;314;44;5923.41399312613;90;24;4341.01772291511;212;3;163.657932056364;257;99;121406594419968;1596119633;251486441666667;33709;0;0;661;873;784;1419;0;0
forest;annual;SEW04_2016;SCH;SEW4;2016;626931747152301;NA;133;70;20;13;637.450635714283;33;16;116447072449214;51;23;1056.85555105184;29;18;3410.54056026474;1;1;1.63920878851961;130;68;626767826273449;1596119633;311890876033058;29903;0;0;661;873;784;1419;0;0
forest;annual;SEW05_2008;SCH;SEW5;2008;347634562470151;NA;798;161;139;40;2208.32970739507;166;27;13715322628894;278;48;4872.87734028078;215;46;13966.9265704452;27;9;83.9119342738372;768;149;346795443127413;68900435;315451082644628;41624;0;412;328;243;1877;1961;0;405
forest;annual;SEW05_2009;SCH;SEW5;2009;126971896485626;NA;280;115;37;27;381.031095001163;95;23;798697009964366;97;39;2001.83499194286;51;26;2327.35346197496;10;7;28.695587580691;267;107;126684940609819;68900435;790121666666667;51608;0;412;328;243;1877;1961;0;405
forest;annual;SEW05_2010;SCH;SEW5;2010;125174099452985;NA;365;108;53;36;1775.01488893474;72;16;32768853913224;83;30;4613.7183560773;157;26;2851.79130896406;9;7;54.3400153238;354;99;124630699299747;68900435;-485152916666667;48357;0;412;328;243;1877;1961;0;405
forest;annual;SEW05_2011;SCH;SEW5;2011;159384649779279;NA;464;106;29;21;464.773089427183;109;30;735389124723149;142;37;3875.88003407256;184;18;4243.92060719665;23;4;33.575058356911;439;100;15904889919571;68900435;-64008316666667;42079;0;412;328;243;1877;1961;0;405
forest;annual;SEW05_2012;SCH;SEW5;2012;175874021492203;NA;384;101;19;17;532.614491122816;125;22;621546876077289;139;36;3750.83690219063;101;26;7088.48199513395;12;7;95.0681184530209;371;93;174923340307673;68900435;148522727272727;35358;0;412;328;243;1877;1961;0;405
